Knuckleface Jones,"Just as things start to turn ugly, a new folk hero emerges from the butthole of America. Knuckleface Jones is a tale of broken hearts and empty bladders, a story of hope and misshapen boobies."
Solino,"In the sixties Romano Amato, his wife Rosa and their two sons Giancarlo and Gigi emigrate from Solino in Italy to Duisburg in the Ruhr area and establish the first Pizza restaurant in town...."
Where Do We Go from Here?,"Bill wants to join the Army, but he's 4F so he asks a wizard to help him, but the wizard has slight problems with his history knowlege, so he sends Bill everywhere in history, but not to ..."
Ko to tamo peva,"It's April 5, 1941, somewhere in Serbia. A group of people go on a bus to Belgrade, on a journey that will change their lives forever."
All I Desire,"In 1910, a wayward mother re-visits the family she deserted."
Anchors Aweigh,A pair of sailors on leave try to help a movie extra become a singing star.
Spring and Port Wine,A stern father and lenient mother try to deal with the ups and downs of their four children's lives in working class Bolton.
Eskimo,The happy life of an Eskimo is disastrously changed when he mingles with an unscrupulous white trader.
Just Like a Woman,Gerald Tilson (Adrian Pasdar) is a yuppie-like transvestite in his thirties. His wife arrives home earlier than expected and discovers female attire spread over their apartment. Not knowing...
Three Ages,The misadventures of Buster in three separate historical periods.
The Strange Case of Sherlock Holmes & Arthur Conan Doyle,Sir Arthur Conan Doyle (Henshall) is the author of the famous Sherlock Holmes books. This movie shows us how Doyle came up with the idea of the 'super detective' and how he uses the ...
Princesse Tam-Tam,A French novelist passes off a African shepherdess as a princess.
Ging chaat goo si,A virtuous Hong Kong Police Officer must clear his good name when the drug lord he is after frames him for the murder of a dirty cop.
Brother's Shadow,"Jake Groden is the black sheep of his family. Ankle deep in fish guts, he serves out his parole in Alaska. Then, after a decade of self-imposed exile, he is forced to return to his Brooklyn..."
Hossz煤 v谩gta,This movie is about the love and protection of a man from another culture from the lowly horsemen of the plains in Hungary during World War II.
Will the Real Martian Please Stand Up?,"Following a frantic phone call about a crashed spaceship, two policeman try and determine who among the passengers of a bus at a snowed-in roadside diner is from another world."
Le d茅froqu茅,"In a prison camp, G茅rard Lacassagne meets Maurice Morand, a mysterious, anticlerical officer. Lacassagne, who aspires to enter religion, discovers that Morand himself was a priest. He swears to bring him back into the fold of the Church."
The Straight Story,An old man makes a long journey by lawnmower to mend his relationship with an ill brother.
"Probe 7, Over and Out",Colonel Cook stranded on another planet with no hope for rescue meets a woman who is the sole survivor from another planet.
The Young Victoria,"A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert."
Sibiriada,The story about a very small god-forgotten village in Siberia reflects the history of Russia from the beginning of the century till early 80s. Three generations try to find the land of ...
The Last of the Blonde Bombshells,A woman tries to reunite the swing band with which she played during World War II.
Martin's Day,"Threatened with recapture after a prison escape, Martin Stechert takes a twelve-year-old as hostage. Soon, this kid, begins to admire ""Stech"" for his cheeky pranks against society and his desperate mission to make dreams come true."
Panic in the Streets,A doctor and a policeman in New Orleans have only 48 hours to locate a killer infected with pneumonic plague.
Hero: The Official Film of the 1986 FIFA World Cup,"The official documentary record of the 1986 soccer World Cup, highlighting the Captain of Argentina, Diego Maradona."
Hemo the Magnificent,An animated documentary about blood and the circulatory system. It was one of a series on bodily systems.
Frailty,"A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons."""
Kaakha..Kaakha: The Police,"After a police team kills his brother, a drug-dealing gangster vows to kill the entire team and their respective families."
The Secret Fury,A woman preparing to marry her fiance is accused of bigamy by a stranger but she fights back by trying to prove she's the victim of a conspiracy designed to discredit her.
Kurutta ipp锚ji,A man takes a job at an asylum with hopes of freeing his imprisoned wife.
All Our Yesterdays,"When Kirk, Spock and McCoy investigate the disappearance of a doomed planet's population, they find themselves trapped in different periods of that world's past."
"Paree, Paree","In this musical short, a condensed version of Cole Porter's ""Fifty Million Frenchmen"" (1929), a wealthy young American meets the girl of his dreams and makes a bet that they will be engaged without her knowing of his riches."
Outrage,A young woman who has just become engaged has her life completely shattered when she is raped while on her way home from work.
El viaje de Carol,"Carol, a twelve-year-old Spanish-American girl from New York, travels with her mother to Spain in the spring of 1938, at the height of the Civil War. Separated from her beloved father, ..."
The House That Bled to Death,"William and Emma Peters buy a dilapidated house where a brutal murder happened years ago, with the intention of restoring it. They move in with their daughter Sophie, and become friends of ..."
Der M枚nch mit der Peitsche,Police try to track down a hooded serial killer who murders his victims with a combination of acid and poison gas.
School of Life,"Stanley is a student who turns down his friend Gordon's invitation to cut class, saying that maybe today they'll learn something, maybe today the school will teach something. Sure enough, ..."
Born to Ride,The US Army recruits a delinquent biker to train their new motorcycle squad for an important mission.
Baby Face,"A young woman, sexually exploited all her life, decides to turn the tables and exploit the hapless men at a big city bank - by gleefully sleeping her way to the top."
America,The story of a family caught up in the American Revolutionary War.
The Little American,"A young American has her ship torpedoed by a German U-boat but makes it back to ancestral home in France, where she witnesses German brutality firsthand."
The Unguarded Moment,"A beautiful teacher is protective of a high school boy who sexually harassed her, and later he becomes a murder suspect."
Le million,An impoverished painter and his rival engage in a race across Paris to recover a jacket concealing a winning lottery ticket.
Dominick and Eugene,"Dominick and Eugene are twins, but Dominick is a little bit slow due to an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical ..."
